Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/cagr Max,evaluation/env_infos/cagr Mean,evaluation/env_infos/cagr Min,evaluation/env_infos/cagr Std,evaluation/env_infos/final/cagr Max,evaluation/env_infos/final/cagr Mean,evaluation/env_infos/final/cagr Min,evaluation/env_infos/final/cagr Std,evaluation/env_infos/final/trade_days Max,evaluation/env_infos/final/trade_days Mean,evaluation/env_infos/final/trade_days Min,evaluation/env_infos/final/trade_days Std,evaluation/env_infos/final/wealths Max,evaluation/env_infos/final/wealths Mean,evaluation/env_infos/final/wealths Min,evaluation/env_infos/final/wealths Std,evaluation/env_infos/initial/cagr Max,evaluation/env_infos/initial/cagr Mean,evaluation/env_infos/initial/cagr Min,evaluation/env_infos/initial/cagr Std,evaluation/env_infos/initial/trade_days Max,evaluation/env_infos/initial/trade_days Mean,evaluation/env_infos/initial/trade_days Min,evaluation/env_infos/initial/trade_days Std,evaluation/env_infos/initial/wealths Max,evaluation/env_infos/initial/wealths Mean,evaluation/env_infos/initial/wealths Min,evaluation/env_infos/initial/wealths Std,evaluation/env_infos/trade_days Max,evaluation/env_infos/trade_days Mean,evaluation/env_infos/trade_days Min,evaluation/env_infos/trade_days Std,evaluation/env_infos/wealths Max,evaluation/env_infos/wealths Mean,evaluation/env_infos/wealths Min,evaluation/env_infos/wealths Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/cagr Max,exploration/env_infos/cagr Mean,exploration/env_infos/cagr Min,exploration/env_infos/cagr Std,exploration/env_infos/final/cagr Max,exploration/env_infos/final/cagr Mean,exploration/env_infos/final/cagr Min,exploration/env_infos/final/cagr Std,exploration/env_infos/final/trade_days Max,exploration/env_infos/final/trade_days Mean,exploration/env_infos/final/trade_days Min,exploration/env_infos/final/trade_days Std,exploration/env_infos/final/wealths Max,exploration/env_infos/final/wealths Mean,exploration/env_infos/final/wealths Min,exploration/env_infos/final/wealths Std,exploration/env_infos/initial/cagr Max,exploration/env_infos/initial/cagr Mean,exploration/env_infos/initial/cagr Min,exploration/env_infos/initial/cagr Std,exploration/env_infos/initial/trade_days Max,exploration/env_infos/initial/trade_days Mean,exploration/env_infos/initial/trade_days Min,exploration/env_infos/initial/trade_days Std,exploration/env_infos/initial/wealths Max,exploration/env_infos/initial/wealths Mean,exploration/env_infos/initial/wealths Min,exploration/env_infos/initial/wealths Std,exploration/env_infos/trade_days Max,exploration/env_infos/trade_days Mean,exploration/env_infos/trade_days Min,exploration/env_infos/trade_days Std,exploration/env_infos/wealths Max,exploration/env_infos/wealths Mean,exploration/env_infos/wealths Min,exploration/env_infos/wealths Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
131,0.997734,-0.35218662,-0.9914828,0.5658456,0.296285812,4,0.311848592,0.296285812,0.279193521,0.013902619,0.075646366,0.001404198,-0.075755352,0.013485188,0.111433503,0.054781937,-0.228064333,0.027529918,0.069379177,0.066218592,0.062738364,0.002826721,1477,1477,1477,0,1.311848592,1.296285812,1.279193521,0.013902619,-0.217786844,-0.223482854,-0.228064333,0.003741442,7,7,7,0,0.995300404,0.995160691,0.995047977,9.19E-05,1477,742,7,426.3683853,1.341787537,1.123951503,0.995047977,0.098623565,528,111408,211,211,211,0,0.9982336,-0.073557384,-0.99826276,0.76851577,0.110231357,12,0.311479727,0.110231357,-0.012865486,0.110669534,0.031356767,0.001322776,-0.042281237,0.007920431,0.793834416,0.077142297,-0.544374934,0.113623215,0.176466598,0.062794011,-0.015579594,0.063490991,609,583.3333333,301,85.12670295,1.311479727,1.110231357,0.987134514,0.110669534,0.793834416,0.041181371,-0.544374934,0.372768685,7,7,7,0,1.011269849,0.999426477,0.985037465,0.007509292,609,301.378,7,175.7107484,1.33534331,1.061399048,0.937366129,0.081015148,1596,133000,87,83.33333333,43,12.16095756,133000,0.0063159,57.4142573,1.6758868,1.5168887,0.0135931,54.1774166,0.0240341,8667.831994,0.0001221,0.064222045,3.770316124,28.238878,11.373316,-0.8000622,4.0962305,-193.48096,318.25174,195.96252,-6.1227937,54.478012,228.30733,193.14815,3.9228163,42.803787,230.44325,193.1398,6.5353966,42.81425,931.5235,931.6499,396000,0.989569,-0.045363672,-0.9949453,0.7666457,-0.38215432,-1.2284133,-2.6226406,0.500679,0.68238974,0.32767698,0.07261087,0.14586188
132,0.9962705,-0.391872,-0.9959665,0.56897974,0.283760658,4,0.292991052,0.283760658,0.276864617,0.005927339,0.074608151,0.001344837,-0.085293184,0.014257952,0.112975089,0.051609717,-0.229621181,0.028248299,0.065559656,0.063672662,0.062259897,0.001212564,1477,1477,1477,0,1.292991052,1.283760658,1.276864617,0.005927339,-0.215032975,-0.224002995,-0.229621181,0.005676082,7,7,7,0,0.995367489,0.995147621,0.995009452,0.000139276,1477,742,7,426.3683853,1.3171758,1.115554684,0.99287439,0.09361132,532,112252,211,211,211,0,0.99837255,-0.041542783,-0.99909663,0.7331031,0.12483644,12,0.241107974,0.12483644,0.003948538,0.070945175,0.027788869,0.001498037,-0.032786345,0.006712709,1.426295613,0.085365264,-0.246164731,0.096754969,0.138214527,0.072741714,0.004790102,0.040148968,609,583.3333333,301,85.12670295,1.241107974,1.12483644,1.003948538,0.070945175,1.426295613,0.215438798,-0.246164731,0.403716812,7,7,7,0,1.017144095,1.00295409,0.994595289,0.005273734,609,301.378,7,175.7107484,1.245210484,1.069237062,0.946106742,0.061304613,1608,134000,87,83.33333333,43,12.16095756,134000,0.0066822,62.0354219,1.7488961,1.6279363,0.0231004,58.6046414,0.0240787,8735.096822,8.68E-05,0.072430156,-0.786095381,27.35748,9.70055,-0.5133629,4.568616,-198.4882,287.8126,198.87827,-27.645351,51.91459,228.72198,198.04549,5.052753,42.30756,226.71004,198.16272,4.281908,42.08275,956.94653,959.3052,399000,0.99292386,-0.03251193,-0.9981164,0.73728275,-0.6139271,-1.1624703,-2.9106324,0.42090887,0.54122126,0.33716345,0.05444129,0.11462722
133,0.9967956,-0.41389126,-0.99510336,0.49267852,0.291507007,4,0.310181981,0.291507007,0.284650855,0.010797215,0.062745899,0.00138155,-0.070134736,0.012169714,0.100517881,0.051827883,-0.219021931,0.025054528,0.069043283,0.065250404,0.063856995,0.002192954,1477,1477,1477,0,1.310181981,1.291507007,1.284650855,0.010797215,-0.21559645,-0.217607726,-0.219021931,0.001309679,7,7,7,0,0.995353782,0.995304748,0.995270241,3.19E-05,1477,742,7,426.3683853,1.325193143,1.118627847,0.995270241,0.091687613,536,113096,211,211,211,0,0.99687326,-0.2810074,-0.9995828,0.67691046,0.123067463,12,0.307711001,0.123067463,0.032148514,0.071740758,0.031585145,0.00147681,-0.039995739,0.008699695,3.814519768,0.086802061,-0.489308032,0.184201143,0.244621397,0.082395815,0.019145729,0.062182059,609,583.3333333,301,85.12670295,1.307711001,1.123067463,1.032148514,0.071740758,3.814519768,0.594139843,-0.360642285,1.165302108,7,7,7,0,1.030599808,1.005639144,0.991458501,0.010415324,609,301.378,7,175.7107484,1.307711001,1.062545755,0.943667419,0.062041024,1620,135000,87,83.33333333,43,12.16095756,135000,0.0074597,66.8406771,1.9057812,1.7621422,0.0219473,63.1143238,0.0289429,8807.470929,8.00E-05,0.06130619,2.710087299,28.631052,10.970705,-3.088441,4.4450574,-193.00943,289.43643,192.74905,-9.85805,51.070858,231.30544,192.33673,49.820026,41.55476,226.08711,192.25087,51.2305,41.610184,926.0134,921.7167,402000,0.99322057,-0.26084846,-0.9983484,0.6938358,-0.23057404,-1.2847173,-3.6864886,0.5227534,0.79407763,0.31092936,0.025059843,0.132268
134,0.997591,-0.46465135,-0.99788696,0.5082645,0.330128467,4,0.350102469,0.330128467,0.309682612,0.016067872,0.067474668,0.00156459,-0.077817765,0.013588185,0.111967204,0.054996019,-0.221249694,0.025995089,0.077002121,0.073027869,0.068942576,0.003203796,1477,1477,1477,0,1.350102469,1.330128467,1.309682612,0.016067872,-0.219954973,-0.220587762,-0.221249694,0.000568975,7,7,7,0,0.995247424,0.995231929,0.995215718,1.39E-05,1477,742,7,426.3683853,1.365265838,1.12768997,0.995215718,0.099444816,540,113940,211,211,211,0,0.99818027,-0.38193026,-0.9995431,0.6444031,0.150034026,12,0.341452683,0.150034026,0.052941407,0.079305953,0.038369903,0.001800408,-0.041667735,0.009552114,1.634608388,0.106272884,-0.891308103,0.1519259,0.192508331,0.089554906,0.033793379,0.041726282,609,583.3333333,301,85.12670295,1.341452683,1.150034026,1.052941407,0.079305953,1.634608388,0.237202669,-0.891308103,0.63177835,7,7,7,0,1.018752124,1.000298353,0.958332265,0.014620931,609,301.378,7,175.7107484,1.359734929,1.08148154,0.925367102,0.074589186,1632,136000,87,83.33333333,43,12.16095756,136000,0.0067157,61.1882294,1.8941128,1.7097092,0.0184738,57.5322055,0.0268877,8873.842683,0.0001247,0.100864962,0.770568252,25.182064,10.335911,-1.1548667,4.034667,-198.78143,323.1761,201.85258,0.49648666,50.36392,228.53279,198.92557,1.1316454,42.3515,228.48523,199.08383,-2.013376,42.53702,601.0977,603.83044,405000,0.9811807,-0.41514245,-0.9949325,0.6287538,-0.5285508,-1.2981972,-2.3353324,0.45501778,0.5894586,0.29986614,0.09677831,0.11953445
135,0.993661,-0.41554862,-0.9900727,0.4848225,0.302227587,4,0.316317691,0.302227587,0.292944585,0.008607566,0.057976125,0.001432358,-0.063886081,0.011706619,0.09581057,0.052285337,-0.226762304,0.024450662,0.070278311,0.067431357,0.065550192,0.001740293,1477,1477,1477,0,1.316317691,1.302227587,1.292944585,0.008607566,-0.220574806,-0.222632409,-0.226762304,0.002467861,7,7,7,0,0.995232251,0.995181705,0.995080138,6.07E-05,1477,742,7,426.3683853,1.330992746,1.122948504,0.995080138,0.094657463,544,114784,211,211,211,0,0.99713403,-0.3763954,-0.9993129,0.6389675,0.140378926,12,0.256254265,0.140378926,0.035265016,0.062309075,0.036754703,0.001684547,-0.047033859,0.009444586,1.745240491,0.111626131,-0.447071968,0.134547903,0.157348755,0.088398475,0.020988939,0.040919835,609,583.3333333,301,85.12670295,1.256254265,1.140378926,1.035265016,0.062309075,1.745240491,0.496218211,-0.447071968,0.67014159,7,7,7,0,1.019556108,1.005669358,0.988700781,0.009355742,609,301.378,7,175.7107484,1.256254265,1.074433366,0.97001693,0.056942424,1644,137000,87,83.33333333,43,12.16095756,137000,0.0066754,58.7238308,1.7532557,1.6612358,0.0186161,55.2622386,0.0217345,8937.572007,7.47E-05,0.099724129,-0.122575201,27.457726,9.946829,0.8328872,3.0788975,-203.70563,298.8098,198.95609,-24.449312,50.81558,228.40935,202.77414,117.31531,37.790802,228.32025,202.89975,123.71737,37.622803,1236.8076,1239.1584,408000,0.9899232,-0.40241447,-0.9941952,0.6352091,-0.5180809,-1.2802541,-2.4483938,0.39704686,0.5956626,0.29866502,0.0864323,0.104625486
136,0.9982083,-0.4383852,-0.99739224,0.5236654,0.29669191,4,0.309094343,0.29669191,0.277807248,0.011591803,0.065052971,0.001406123,-0.077210769,0.013336084,0.108714454,0.051400396,-0.215267061,0.025652216,0.068823904,0.066304583,0.062453637,0.002361727,1477,1477,1477,0,1.309094343,1.29669191,1.277807248,0.011591803,-0.213002045,-0.214264081,-0.215267061,0.000830189,7,7,7,0,0.995416816,0.995386168,0.995361796,2.02E-05,1477,742,7,426.3683853,1.325004408,1.116983258,0.995361796,0.092294296,548,115628,211,211,211,0,0.99808514,-0.2720763,-0.9988677,0.6437016,0.123277452,12,0.2423815,0.123277452,0.016654629,0.068696285,0.035830518,0.001479329,-0.042131812,0.008104685,2.120429849,0.094660377,-0.215051735,0.126947733,0.138914382,0.072537158,0.020231416,0.037919245,609,583.3333333,301,85.12670295,1.2423815,1.123277452,1.016654629,0.068696285,2.120429849,0.425530613,-0.11432162,0.635102898,7,7,7,0,1.022063984,1.005336633,0.997674462,0.007256293,609,301.378,7,175.7107484,1.2423815,1.065246472,0.963531731,0.058898718,1656,138000,87,83.33333333,43,12.16095756,138000,0.006339,57.8925146,1.8517277,1.6208597,0.0153571,54.3772244,0.0208919,9000.468598,0.0001148,0.108859174,0.494914412,28.349512,10.2231655,-0.9100857,3.5183825,-199.60384,311.35425,197.69196,-16.23759,57.770355,234.9312,198.74344,-1.3510878,45.340702,232.70581,198.78105,-0.6734128,45.168835,1205.6111,1210.091,411000,0.9875908,-0.30970567,-0.99204534,0.64649874,-0.57077354,-1.3124669,-3.122748,0.5108444,0.56508815,0.30270886,0.044035997,0.13282959
137,0.9943753,-0.4568061,-0.99500227,0.53513783,0.26770894,4,0.284601726,0.26770894,0.256446557,0.010842921,0.060186326,0.001268763,-0.071845269,0.013370019,0.118315547,0.04861118,-0.218523325,0.026412546,0.06384694,0.0603653,0.058036677,0.002237125,1477,1477,1477,0,1.284601726,1.26770894,1.256446557,0.010842921,-0.209147932,-0.21467561,-0.218523325,0.003619089,7,7,7,0,0.995510081,0.99537598,0.995282424,8.79E-05,1477,742,7,426.3683853,1.297419006,1.105273779,0.990742651,0.081837979,552,116472,211,211,211,0,0.9972765,-0.35839856,-0.9982877,0.61008847,0.115780364,12,0.265595982,0.115780364,0.033377087,0.06684291,0.034994667,0.001389364,-0.040399061,0.009050765,0.761749514,0.0700146,-0.503962931,0.088762086,0.151621763,0.0691455,0.034470587,0.036093507,609,583.3333333,301,85.12670295,1.265595982,1.115780364,1.033377087,0.06684291,0.761749514,0.099261371,-0.503962931,0.366020673,7,7,7,0,1.01091988,1.000679987,0.98664415,0.006866927,609,301.378,7,175.7107484,1.270469853,1.058209726,0.965640934,0.055253497,1668,139000,87,83.33333333,43,12.16095756,139000,0.0064761,59.6903705,1.7135777,1.5677982,0.0162852,56.3600603,0.0260953,9065.285547,7.77E-05,0.111722343,0.19395712,23.194744,10.088495,1.0443144,3.5581732,-202.04276,337.4659,200.17752,-9.633942,57.247147,235.3943,201.18472,-2.007867,48.68108,235.21938,201.222,-5.5153527,48.536667,900.0173,893.42444,414000,0.9827297,-0.31972304,-0.992833,0.6351734,-0.42587772,-1.3314571,-3.1319923,0.51699305,0.6531962,0.2973455,0.043630783,0.12966077
138,0.9979317,-0.40193444,-0.99933976,0.5485364,0.253811494,4,0.263019517,0.253811494,0.230297293,0.013641425,0.054717788,0.001202898,-0.064472815,0.012177233,0.102543006,0.045481467,-0.212442827,0.025649008,0.059401815,0.057476161,0.052551894,0.002856495,1477,1477,1477,0,1.263019517,1.253811494,1.230297293,0.013641425,-0.209190983,-0.210912911,-0.212442827,0.001270887,7,7,7,0,0.995509042,0.995467402,0.995430376,3.07E-05,1477,742,7,426.3683853,1.276253732,1.098471702,0.984307632,0.077800403,556,117316,211,211,211,0,0.9980718,-0.3067272,-0.99796516,0.63343644,0.101231299,12,0.233883686,0.101231299,0.047011499,0.052138641,0.033271003,0.001214776,-0.047935438,0.008425608,1.467205786,0.077310928,-0.626496175,0.109330098,0.134239018,0.062874751,0.027916332,0.030015551,609,583.3333333,301,85.12670295,1.233883686,1.101231299,1.047011499,0.052138641,1.467205786,0.24213705,-0.626496175,0.519155097,7,7,7,0,1.017470314,1.002378949,0.98129015,0.008770775,609,301.378,7,175.7107484,1.243170976,1.057364841,0.960854151,0.052903711,1680,140000,87,83.33333333,43,12.16095756,140000,0.0069973,59.3071972,1.7688141,1.6486007,0.0198486,55.8419506,0.0209104,9129.683387,7.55E-05,0.099913709,0.307984352,22.740717,10.133705,-2.778614,4.0052557,-199.4439,313.94693,201.10835,0.9392503,54.920204,236.1427,199.18517,110.686104,46.549076,233.46405,199.27539,113.02304,46.721954,720.05664,714.4707,417000,0.9833713,-0.30304188,-0.99123335,0.6477126,-0.48364502,-1.3211815,-2.932834,0.4989415,0.616532,0.29856282,0.05324593,0.12919961
139,0.99107534,-0.48283213,-0.99892294,0.5442791,0.305926526,4,0.332895115,0.305926526,0.273229009,0.021411385,0.07205925,0.001449889,-0.092456478,0.015193325,0.119286767,0.05552996,-0.217285191,0.02739827,0.073593564,0.068157347,0.061511657,0.004338839,1477,1477,1477,0,1.332895115,1.305926526,1.273229009,0.021411385,-0.211780406,-0.214368002,-0.217285191,0.001961459,7,7,7,0,0.995446427,0.995383595,0.995312642,4.77E-05,1477,742,7,426.3683853,1.344571933,1.12078196,0.983930945,0.092592469,560,118160,211,211,211,0,0.9984084,-0.25457564,-0.9996491,0.649146,0.098756858,12,0.172627765,0.098756858,0.051858689,0.03762345,0.030119682,0.001185082,-0.034662644,0.006816223,1.128990314,0.058787422,-0.303907627,0.087902459,0.100146898,0.061158475,0.03076584,0.021117027,609,583.3333333,301,85.12670295,1.172627765,1.098756858,1.051858689,0.03762345,1.128990314,0.273160202,-0.303907627,0.342263997,7,7,7,0,1.014597393,1.003969753,0.99307638,0.005178169,609,301.378,7,175.7107484,1.196027091,1.045755729,0.974245445,0.044469292,1692,141000,87,83.33333333,43,12.16095756,141000,0.0062544,55.1321633,1.6809303,1.5759742,0.0184086,51.8313536,0.0191321,9189.641061,0.0001101,0.107191756,-0.870550156,30.301138,9.610167,-1.453412,3.8930802,-193.17139,295.29663,193.81403,-13.212197,57.007473,231.62396,192.31879,-3.0762749,47.820316,230.01938,192.53506,-2.9991033,47.913258,786.56946,771.09216,420000,0.98230845,-0.29824665,-0.992491,0.6388079,-0.55200297,-1.336483,-2.3397408,0.5138608,0.57579535,0.29583272,0.096352614,0.13033886
140,0.9944022,-0.46543303,-0.99725974,0.5349495,0.306349162,4,0.315202184,0.306349162,0.298720768,0.006374947,0.067817775,0.001451892,-0.085868252,0.01436015,0.126538273,0.055090281,-0.215131666,0.026946307,0.070054099,0.068267217,0.066724598,0.001287828,1477,1477,1477,0,1.315202184,1.306349162,1.298720768,0.006374947,-0.211257382,-0.213657352,-0.215131666,0.001555658,7,7,7,0,0.99545909,0.995400877,0.995365089,3.77E-05,1477,742,7,426.3683853,1.32660051,1.121533387,0.995365089,0.093997982,564,119004,211,211,211,0,0.99866325,-0.23718216,-0.99883956,0.65909594,0.076355983,12,0.184293873,0.076355983,0.018626108,0.046808977,0.032795821,0.000916272,-0.046265923,0.008287578,1.311035755,0.051839679,-0.497003036,0.084599549,0.106693706,0.045813339,0.020019801,0.025996463,609,583.3333333,301,85.12670295,1.184293873,1.076355983,1.018626108,0.046808977,1.311035755,0.180769858,-0.497003036,0.463378702,7,7,7,0,1.016195141,1.001819916,0.986907833,0.007341438,609,301.378,7,175.7107484,1.202697885,1.039897295,0.962932623,0.042691655,1704,142000,87,83.33333333,43,12.16095756,142000,0.0060467,53.3799014,1.62162,1.4959253,0.0180791,50.1790386,0.0591162,9247.771785,7.55E-05,0.101334214,-1.07820642,24.536196,9.52903,-2.297389,3.745001,-200.15518,292.24792,194.99469,-14.565744,50.49767,229.31401,199.51543,118.07488,41.22991,229.72253,199.49881,118.279755,41.520206,932.9763,946.46106,423000,0.98236036,-0.21902105,-0.99315196,0.68216866,-0.66619134,-1.3231062,-2.5000582,0.4852694,0.5136612,0.29744226,0.08208022,0.13135098
141,0.9920239,-0.3879518,-0.9966929,0.53246284,0.277637501,4,0.294846732,0.277637501,0.262502526,0.013353999,0.060907845,0.001315818,-0.072631465,0.012485114,0.108130745,0.050406375,-0.21283367,0.025780813,0.06593737,0.062407966,0.059294635,0.002743073,1477,1477,1477,0,1.294846732,1.277637501,1.262502526,0.013353999,-0.20676531,-0.210531565,-0.21283367,0.002290549,7,7,7,0,0.995567515,0.995476572,0.9954209,5.53E-05,1477,742,7,426.3683853,1.304528027,1.110697611,0.9954209,0.085933819,568,119848,211,211,211,0,0.9973287,-0.21178228,-0.9989247,0.6533209,0.136449958,12,0.253676921,0.136449958,0.037634143,0.075912073,0.030511852,0.0016374,-0.043300872,0.008156462,0.811334866,0.084785269,-0.297085773,0.079969701,0.145109161,0.08108527,0.022388637,0.041097521,609,583.3333333,301,85.12670295,1.253676921,1.136449958,1.037634143,0.075912073,0.811334866,0.01834433,-0.297085773,0.298621908,7,7,7,0,1.011458157,0.999657807,0.993262137,0.005026282,609,301.378,7,175.7107484,1.258923781,1.067340992,0.963147959,0.062131426,1716,143000,87,83.33333333,43,12.16095756,143000,0.0065178,57.0020408,1.7650462,1.9613071,0.0123039,53.2274485,0.0293037,9309.684627,0.0001136,0.104022078,1.437511921,33.210567,10.63518,0.62552404,4.10778,-189.86356,292.0696,190.57779,-16.061003,54.648342,224.22212,189.49316,-2.8730817,46.874844,224.26865,189.5367,-5.5409636,46.911808,653.1962,652.6289,426000,0.98906213,-0.20851234,-0.99500203,0.6718937,-0.59962726,-1.3949068,-2.5579233,0.52908087,0.54901624,0.28292322,0.077465445,0.13793556
142,0.99884355,-0.43481764,-0.997834,0.52876925,0.273884887,4,0.282875762,0.273884887,0.264065419,0.007232492,0.064746958,0.001298033,-0.077884913,0.013469159,0.109376817,0.049867526,-0.21691906,0.026481619,0.063493534,0.061643576,0.059618545,0.00148993,1477,1477,1477,0,1.282875762,1.273884887,1.264065419,0.007232492,-0.212976372,-0.215036361,-0.21691906,0.001657518,7,7,7,0,0.995417439,0.995367365,0.995321568,4.03E-05,1477,742,7,426.3683853,1.295009666,1.106778109,0.989392872,0.082607382,572,120692,211,211,211,0,0.99762315,-0.38244668,-0.9972728,0.5949651,0.1132217,12,0.239914863,0.1132217,0.035096114,0.06901805,0.036021248,0.00135866,-0.046826475,0.008963204,1.520727943,0.083761053,-0.488138199,0.11995335,0.137558601,0.0688111,0.020889101,0.038013364,609,583.3333333,301,85.12670295,1.239914863,1.1132217,1.035096114,0.06901805,1.520727943,0.281515078,-0.34110934,0.557968134,7,7,7,0,1.017889181,1.003147316,0.992030872,0.007833416,609,301.378,7,175.7107484,1.251566865,1.061154901,0.958959396,0.054857773,1728,144000,87,83.33333333,43,12.16095756,144000,0.0064344,58.9263814,1.6880972,1.565899,0.0182273,55.6162106,0.0314269,9373.651392,8.60E-05,0.105126701,-1.567408681,29.28016,9.304174,0.5768528,4.209081,-189.20761,288.88358,190.33192,-12.418941,49.926163,221.10197,189.42868,116.08994,39.65554,218.80742,189.25769,116.409256,39.626877,984.1239,986.8835,429000,0.9802769,-0.3637726,-0.9942525,0.63539815,-0.438144,-1.1631467,-2.0412765,0.41741255,0.64523286,0.33847025,0.12986284,0.124452
143,0.9952179,-0.46536067,-0.99991554,0.5435407,0.301227694,4,0.311102136,0.301227694,0.285591488,0.009511643,0.073471798,0.001427619,-0.089834379,0.015161954,0.108719413,0.050577612,-0.214712245,0.027001778,0.069228774,0.067227756,0.064049442,0.001932195,1477,1477,1477,0,1.311102136,1.301227694,1.285591488,0.009511643,-0.210923855,-0.212818483,-0.214712245,0.001718133,7,7,7,0,0.995467162,0.995421224,0.995375288,4.17E-05,1477,742,7,426.3683853,1.322533182,1.112235536,0.987139883,0.092219131,576,121536,211,211,211,0,0.99827516,-0.3124948,-0.99989146,0.6541315,0.135853634,12,0.305669435,0.135853634,0.053799987,0.089346204,0.039276945,0.001630244,-0.042860287,0.008044952,3.151722738,0.105053569,-0.357557888,0.187617173,0.173339961,0.082627282,0.031905591,0.049240959,609,583.3333333,301,85.12670295,1.305669435,1.135853634,1.053799987,0.089346204,3.151722738,0.562312191,-0.156577248,0.967497892,7,7,7,0,1.02767652,1.006114182,0.99673955,0.008992325,609,301.378,7,175.7107484,1.311043646,1.068405006,0.968090425,0.068369465,1740,145000,87,83.33333333,43,12.16095756,145000,0.0069628,59.4511461,1.7372053,1.6300933,0.0192279,56.0338305,0.0237459,9438.202528,8.04E-05,0.075393952,2.818598986,32.636024,11.090355,1.2821622,4.096538,-185.04901,296.8901,185.4185,-14.583027,54.594067,223.80763,184.6596,1.1495379,46.416805,224.92567,183.85243,-4.476442,47.583466,652.91534,505.504,432000,0.9920155,-0.3442734,-0.99843633,0.6440385,-0.33609545,-1.3228186,-2.6134596,0.45285195,0.7145549,0.29262456,0.07328059,0.11799304
144,0.99646133,-0.48064485,-0.9905653,0.51630074,0.310837242,4,0.315627586,0.310837242,0.302539006,0.005036103,0.0735195,0.001473162,-0.08874222,0.01458601,0.115135666,0.054310098,-0.224927034,0.027427321,0.070139619,0.069173914,0.06749876,0.001016346,1477,1477,1477,0,1.315627586,1.310837242,1.302539006,0.005036103,-0.21749834,-0.220960184,-0.224927034,0.002721404,7,7,7,0,0.995307443,0.995222698,0.995125381,6.67E-05,1477,742,7,426.3683853,1.32896852,1.119243357,0.995125381,0.093653137,580,122380,211,211,211,0,0.9985995,-0.40294206,-0.99981266,0.6067862,0.144127884,12,0.266142832,0.144127884,0.091639659,0.052773565,0.036922234,0.001729535,-0.041256549,0.008906344,2.45475573,0.094778216,-0.695027007,0.140919875,0.217419843,0.093379776,0.053956222,0.047431625,609,583.3333333,301,85.12670295,1.266142832,1.144127884,1.091639659,0.052773565,2.45475573,0.478000069,-0.524451298,0.837770238,7,7,7,0,1.024060965,1.004673226,0.985846319,0.010639254,609,301.378,7,175.7107484,1.282413879,1.071021946,0.912927921,0.05729432,1752,146000,87,83.33333333,43,12.16095756,146000,0.0063852,62.5661276,1.7519803,1.6057721,0.020869,59.1493018,0.0317294,9505.976523,8.98E-05,0.112661749,-2.314274073,25.65454,8.9400425,-2.8029704,4.821827,-185.62881,295.50482,185.83972,-13.754596,52.608513,216.94144,185.76837,0.055655748,45.293987,216.96124,185.81133,-4.0668077,45.36788,892.46497,892.0875,435000,0.9861567,-0.417631,-0.99357504,0.5818494,-0.5677084,-1.2953346,-2.551218,0.48779747,0.5668229,0.30443022,0.07798662,0.12748154
