Date,AGG,BND,BSV,GLD,IGSB,LQD,MBB,SHV,SHY,SPY
2007-12-11,0.004868529,0.006678072,0.005198448,-0.014500046,0.005541266,0.009688186,0.005634703,0.001001961,0.003653631,-0.027419547
2007-12-12,-0.00098843,-0.001950525,-0.003879028,0.020928483,-0.001672126,-0.003135072,-0.000294942,-0.000273044,-0.002548536,0.009871221
2007-12-13,-0.003860327,-0.005083102,-0.000778464,-0.024723542,-0.003746538,-0.005717797,-0.004228529,0.0,-0.0014597,-0.00207545
2007-12-14,-0.00278157,-0.002226898,-0.002077715,0.000254734,-0.002177263,-0.011311799,-0.000789755,-0.000181801,-0.002437627,-0.012679702
2007-12-17,0.001494747,0.004200876,0.001822265,-0.00496688,0.002578543,0.009695403,0.001186393,-0.000273546,0.002932016,-0.01426928
2007-12-18,0.005272208,0.002353375,0.001299111,0.014335118,0.00029638,0.003073052,0.001973662,-9.08e-05,-0.000608974,0.005583759
2007-12-19,0.002077585,0.004173705,0.000647709,-0.00012621,0.002571149,0.007849131,0.004531478,0.001001173,0.002559313,0.0
2007-12-20,-0.0008885,0.000129695,0.001556227,-0.007193333,-0.000296334,-0.004843962,-0.001274856,0.000182173,0.00072865,0.006306838
2007-12-21,-0.004348492,-0.006623285,-0.003754096,0.0181772,-0.00138033,-0.001050117,-0.003632706,-0.000545057,-0.001578753,0.014415101
2007-12-24,0.000297948,0.000537852,-0.000443181,0.000499387,-0.000988402,-0.00506386,-0.002858191,0.0,-0.000851325,0.00742604
2007-12-26,-0.003076502,-0.003015272,-0.001565482,0.017219831,-0.000494037,0.000288111,-0.001383768,0.000272185,-0.000974535,0.002144275
2007-12-27,0.005486302,0.003945352,0.001829844,0.000490688,0.001607821,0.005930502,0.003637382,0.00037421,0.002189084,-0.012571237
2007-12-28,0.005368938,0.004977541,0.002086244,0.017655744,0.000793793,0.00316441,0.006831318,9.13e-05,0.001220098,-0.002505778
2007-12-31,0.000295561,0.008602663,0.002864103,-0.006506035,0.000792061,0.001911044,0.001081885,-0.000182331,0.001584847,-0.007399622
2008-01-02,0.004744971,-0.000258385,0.004412244,0.029105039,0.003563407,0.011827235,0.005696918,0.001004062,0.001825133,-0.008754538
2008-01-03,0.002656187,0.00129322,0.001292094,0.008366711,0.001182487,-0.003299111,0.000488757,-0.000455907,0.00157783,-0.000483056
2008-01-04,0.002059803,0.001161457,0.001032855,-0.005142018,0.00128086,0.008229163,0.000878597,0.000729058,0.001455822,-0.024506624
2008-01-07,0.001273472,0.000257302,0.00064458,-0.004228834,0.000688536,-0.001220223,0.00351206,-0.000546999,-0.000605611,-0.000848828
2008-01-08,0.002542499,0.001031598,0.000773535,0.023711245,0.000196561,-0.001878318,-0.001750261,0.000638717,0.001453721,-0.016148269
2008-01-09,-0.00234108,-0.001159352,-0.000902017,-0.002650331,-0.000884449,-0.002069678,0.000876719,0.000364079,-0.000484122,0.010509987
2008-01-10,-0.002053429,-0.000386014,0.000258327,0.01964179,-9.85e-05,-0.002923491,-0.001848918,0.000273602,0.0,0.006554024
2008-01-11,0.004311799,0.003095283,0.003349183,0.003739398,0.005411369,0.007281716,0.00526393,0.000546374,0.002783484,-0.008068387
2008-01-14,0.000779634,0.001286034,0.000513519,0.01083765,0.000391611,-0.004131285,-0.000484833,9.1e-05,0.000362205,0.008062765
2008-01-15,0.003607025,0.003595433,0.00179563,-0.017310733,-0.001075988,0.005374264,0.003491566,-0.000273051,0.000844696,-0.022012968
2008-01-16,-0.003010993,-0.00191872,-0.000127925,-0.014660768,0.000979152,-0.001500019,-0.004735693,0.000273125,0.000844521,-0.008612509
2008-01-17,0.006039082,0.004101881,0.002049287,-0.00230677,0.002250679,0.004695051,0.003981331,0.0002729,0.001685682,-0.025916624
2008-01-18,-0.000192579,-0.000509837,0.001662821,0.010635817,0.001951601,-0.001682367,-0.001644636,0.001182596,0.000841959,-0.010267424
2008-01-22,0.001549721,0.006258958,0.004722073,0.008579273,0.002533026,0.002153361,0.006105152,0.00109054,0.004204753,-0.010146565
2008-01-23,-0.002998324,-0.001650591,0.000635163,-0.00317567,-0.002040612,0.001308717,-0.001926444,9.09e-05,-0.000478366,0.024020796
2008-01-24,-0.002521893,-0.006485065,-0.003936106,0.024917538,0.002434352,-0.008492331,-0.005789952,0.000180953,-0.003112151,0.008441703
